// Validating benchmarks:
No exporters defined, results will not be persisted.
WorkloadResult  39: 65536 op, 569827900.00 ns, 8.6949 us/op
WorkloadResult  40: 65536 op, 571831400.00 ns, 8.7255 us/op
WorkloadResult  41: 65536 op, 554761100.00 ns, 8.4650 us/op
WorkloadResult  42: 65536 op, 565208600.00 ns, 8.6244 us/op
WorkloadResult  43: 65536 op, 546649400.00 ns, 8.3412 us/op
WorkloadResult  44: 65536 op, 551987700.00 ns, 8.4227 us/op
WorkloadResult  45: 65536 op, 547231900.00 ns, 8.3501 us/op
WorkloadResult  46: 65536 op, 571075100.00 ns, 8.7139 us/op
WorkloadResult  47: 65536 op, 593087500.00 ns, 9.0498 us/op
WorkloadResult  48: 65536 op, 558507400.00 ns, 8.5221 us/op
WorkloadResult  49: 65536 op, 557511800.00 ns, 8.5070 us/op
WorkloadResult  50: 65536 op, 549536500.00 ns, 8.3853 us/op
WorkloadResult  51: 65536 op, 557899700.00 ns, 8.5129 us/op
WorkloadResult  52: 65536 op, 546976000.00 ns, 8.3462 us/op
WorkloadResult  53: 65536 op, 600213400.00 ns, 9.1585 us/op
WorkloadResult  54: 65536 op, 575491700.00 ns, 8.7813 us/op
WorkloadResult  55: 65536 op, 557253700.00 ns, 8.5030 us/op
WorkloadResult  56: 65536 op, 552195600.00 ns, 8.4258 us/op
WorkloadResult  57: 65536 op, 563688100.00 ns, 8.6012 us/op
WorkloadResult  58: 65536 op, 556828200.00 ns, 8.4965 us/op
WorkloadResult  59: 65536 op, 555425300.00 ns, 8.4751 us/op
WorkloadResult  60: 65536 op, 551057400.00 ns, 8.4085 us/op
WorkloadResult  61: 65536 op, 557424500.00 ns, 8.5056 us/op
WorkloadResult  62: 65536 op, 565362600.00 ns, 8.6267 us/op
WorkloadResult  63: 65536 op, 557104800.00 ns, 8.5007 us/op
WorkloadResult  64: 65536 op, 564567600.00 ns, 8.6146 us/op
WorkloadResult  65: 65536 op, 561167000.00 ns, 8.5627 us/op
WorkloadResult  66: 65536 op, 556303900.00 ns, 8.4885 us/op
WorkloadResult  67: 65536 op, 560023100.00 ns, 8.5453 us/op
WorkloadResult  68: 65536 op, 562873500.00 ns, 8.5888 us/op
WorkloadResult  69: 65536 op, 551690900.00 ns, 8.4181 us/op
WorkloadResult  70: 65536 op, 553681800.00 ns, 8.4485 us/op
WorkloadResult  71: 65536 op, 549454500.00 ns, 8.3840 us/op
WorkloadResult  72: 65536 op, 554428100.00 ns, 8.4599 us/op
WorkloadResult  73: 65536 op, 551081200.00 ns, 8.4088 us/op
WorkloadResult  74: 65536 op, 564730900.00 ns, 8.6171 us/op
WorkloadResult  75: 65536 op, 554059900.00 ns, 8.4543 us/op
WorkloadResult  76: 65536 op, 553294000.00 ns, 8.4426 us/op
WorkloadResult  77: 65536 op, 549241400.00 ns, 8.3808 us/op
WorkloadResult  78: 65536 op, 552855100.00 ns, 8.4359 us/op
WorkloadResult  79: 65536 op, 558126500.00 ns, 8.5163 us/op


Mean = 8.787 μs, StdErr = 0.049 μs (0.56%), N = 79, StdDev = 0.435 μs
Min = 8.341 μs, Q1 = 8.476 μs, Median = 8.624 μs, Q3 = 8.976 μs, Max = 10.190 μs
IQR = 0.500 μs, LowerFence = 7.726 μs, UpperFence = 9.726 μs
ConfidenceInterval = [8.620 μs; 8.954 μs] (CI 99.9%), Margin = 0.167 μs (1.91% of Mean)
Skewness = 1.41, Kurtosis = 4.33, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *

// * Detailed results *
ThirdBenchmark.Benchmark_Current: Job-UAIBHC(Toolchain=InProcessEmitToolchain) [N=20, fill=95]
Runtime = ; GC = 
Mean = 86.702 ns, StdErr = 0.849 ns (0.98%), N = 96, StdDev = 8.318 ns
Min = 72.810 ns, Q1 = 80.705 ns, Median = 85.962 ns, Q3 = 92.302 ns, Max = 110.881 ns
IQR = 11.598 ns, LowerFence = 63.308 ns, UpperFence = 109.699 ns
ConfidenceInterval = [83.820 ns; 89.585 ns] (CI 99.9%), Margin = 2.883 ns (3.33% of Mean)
Skewness = 0.46, Kurtosis = 2.88, MValue = 4.24
-------------------- Histogram --------------------
[ 70.426 ns ;  73.449 ns) | @
[ 73.449 ns ;  78.218 ns) | @@@@@@@@@@@@@@@@@@
[ 78.218 ns ;  81.547 ns) | @@@@@@
[ 81.547 ns ;  86.315 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@
[ 86.315 ns ;  88.487 ns) | @@@@
[ 88.487 ns ;  93.255 ns) | @@@@@@@@@@@@@@@@@@@@@
[ 93.255 ns ;  97.948 ns) | @@@@@@@@@@@@@
[ 97.948 ns ; 102.119 ns) | @@@@@
[102.119 ns ; 107.050 ns) | 
[107.050 ns ; 111.818 ns) | @@@
---------------------------------------------------

ThirdBenchmark.Benchmark_Current: Job-UAIBHC(Toolchain=InProcessEmitToolchain) [N=200, fill=95]
Runtime = ; GC = 
Mean = 207.837 ns, StdErr = 1.536 ns (0.74%), N = 100, StdDev = 15.359 ns
Min = 181.530 ns, Q1 = 196.689 ns, Median = 205.624 ns, Q3 = 218.968 ns, Max = 246.993 ns
IQR = 22.279 ns, LowerFence = 163.270 ns, UpperFence = 252.387 ns
ConfidenceInterval = [202.628 ns; 213.046 ns] (CI 99.9%), Margin = 5.209 ns (2.51% of Mean)
Skewness = 0.27, Kurtosis = 2.28, MValue = 2
-------------------- Histogram --------------------
[177.187 ns ; 183.745 ns) | @@
[183.745 ns ; 195.614 ns) | @@@@@@@@@@@@@@@@@@@@
[195.614 ns ; 204.300 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[204.300 ns ; 215.551 ns) | @@@@@@@@@@@@@@@@@@@
[215.551 ns ; 225.477 ns) | @@@@@@@@@@@@@@@@@@
[225.477 ns ; 234.114 ns) | @@@@@@@@@@
[234.114 ns ; 242.755 ns) | @@@
[242.755 ns ; 251.337 ns) | @
---------------------------------------------------

ThirdBenchmark.Benchmark_Current: Job-UAIBHC(Toolchain=InProcessEmitToolchain) [N=1000, fill=95]
Runtime = ; GC = 
Mean = 555.907 ns, StdErr = 3.171 ns (0.57%), N = 49, StdDev = 22.197 ns
Min = 529.583 ns, Q1 = 538.264 ns, Median = 549.769 ns, Q3 = 568.912 ns, Max = 610.849 ns
IQR = 30.648 ns, LowerFence = 492.292 ns, UpperFence = 614.884 ns
ConfidenceInterval = [544.793 ns; 567.022 ns] (CI 99.9%), Margin = 11.114 ns (2.00% of Mean)
Skewness = 0.85, Kurtosis = 2.57, MValue = 2
-------------------- Histogram --------------------
[529.572 ns ; 545.494 ns) | @@@@@@@@@@@@@@@@@@@@@@@
[545.494 ns ; 562.551 ns) | @@@@@@@@@@
[562.551 ns ; 580.486 ns) | @@@@@@@@@
[580.486 ns ; 604.781 ns) | @@@@@@
[604.781 ns ; 618.810 ns) | @
---------------------------------------------------

ThirdBenchmark.Benchmark_Current: Job-UAIBHC(Toolchain=InProcessEmitToolchain) [N=20000, fill=95]
Runtime = ; GC = 
Mean = 8.787 μs, StdErr = 0.049 μs (0.56%), N = 79, StdDev = 0.435 μs
Min = 8.341 μs, Q1 = 8.476 μs, Median = 8.624 μs, Q3 = 8.976 μs, Max = 10.190 μs
IQR = 0.500 μs, LowerFence = 7.726 μs, UpperFence = 9.726 μs
ConfidenceInterval = [8.620 μs; 8.954 μs] (CI 99.9%), Margin = 0.167 μs (1.91% of Mean)
Skewness = 1.41, Kurtosis = 4.33, MValue = 2
-------------------- Histogram --------------------
[8.208 μs ;  8.637 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[8.637 μs ;  8.941 μs) | @@@@@@@@@@@@@@@@
[8.941 μs ;  9.340 μs) | @@@@@@@@@@
[9.340 μs ;  9.607 μs) | @@@@@@@@
[9.607 μs ;  9.997 μs) | @@
[9.997 μs ; 10.323 μs) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.18363.959 (1909/November2018Update/19H2)
Intel Core i7-7700HQ CPU 2.80GHz (Kaby Lake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.302
  [Host] : .NET Core 3.1.6 (CoreCLR 4.700.20.26901, CoreFX 4.700.20.31603), X64 RyuJIT

Toolchain=InProcessEmitToolchain  

|            Method |     N | fill |        Mean |      Error |     StdDev |      Median |
|------------------ |------ |----- |------------:|-----------:|-----------:|------------:|
| Benchmark_Current |    20 |   95 |    86.70 ns |   2.883 ns |   8.318 ns |    85.96 ns |
| Benchmark_Current |   200 |   95 |   207.84 ns |   5.209 ns |  15.359 ns |   205.62 ns |
| Benchmark_Current |  1000 |   95 |   555.91 ns |  11.114 ns |  22.197 ns |   549.77 ns |
| Benchmark_Current | 20000 |   95 | 8,786.99 ns | 167.415 ns | 435.134 ns | 8,624.40 ns |

// * Legends *
  N      : Value of the 'N' parameter
  fill   : Value of the 'fill' parameter
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Median : Value separating the higher half of all measurements (50th percentile)
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:04:46 (286.5 sec), executed benchmarks: 4

Global total time: 00:05:28 (328.74 sec), executed benchmarks: 6
// * Artifacts cleanup *
